Date,Zone,Area_Type,Water_Supplied,Water_Consumed,Population
2016-09-22,Zone C,Industrial,1792.0,1792.0,70000
2016-10-23,Zone A,Residential,1388.0,1388.0,50000
2016-11-24,Zone B,Commercial,1544.0,1544.0,60000
2016-12-24,Zone C,Industrial,1709.0,1709.0,70000
2017-01-25,Zone A,Residential,1223.0,1223.0,50000
2017-02-21,Zone B,Commercial,1225.0,1225.0,60000
2017-03-24,Zone C,Industrial,1413.0,1413.0,70000
2017-04-22,Zone A,Residential,1385.0,1385.0,50000
2017-05-18,Zone B,Commercial,1799.0,1799.0,60000
2017-06-21,Zone C,Industrial,1585.0,1585.0,70000
2017-07-23,Zone A,Residential,1501.0,1501.0,50000
2017-08-25,Zone B,Commercial,1471.0,1471.0,60000
2017-09-21,Zone C,Industrial,154.0,154.0,70000
2017-09-25,Zone A,Residential,4338.0,4338.0,50000
2017-12-20,Zone B,Commercial,1728.0,1728.0,60000
2018-01-23,Zone C,Industrial,1604.0,1604.0,70000
2018-02-21,Zone A,Residential,1508.0,1508.0,50000
2018-03-22,Zone B,Commercial,1644.0,1644.0,60000
2018-04-22,Zone C,Industrial,1481.0,1481.0,70000
2018-05-22,Zone A,Residential,1422.0,1422.0,50000
2018-06-20,Zone B,Commercial,1635.0,1635.0,60000
2018-07-23,Zone C,Industrial,1563.0,1563.0,70000
2018-08-23,Zone A,Residential,1545.0,1545.0,50000
2018-09-24,Zone B,Commercial,1431.0,1431.0,60000
2018-10-23,Zone C,Industrial,1776.0,1776.0,70000
2018-11-25,Zone A,Residential,1459.0,1459.0,50000
2018-12-23,Zone B,Commercial,1501.0,1501.0,60000
2019-01-23,Zone C,Industrial,1375.0,1375.0,70000
2019-02-21,Zone A,Residential,1461.0,1461.0,50000
2019-03-24,Zone B,Commercial,1562.0,1562.0,60000
2019-04-22,Zone C,Industrial,1632.0,1632.0,70000
2019-05-22,Zone A,Residential,1622.0,1622.0,50000
2019-06-20,Zone B,Commercial,1618.0,1618.0,60000
2019-07-23,Zone C,Industrial,1386.0,1386.0,70000
2019-08-22,Zone A,Residential,1450.0,1450.0,50000
2012-11-14,Zone B,Commercial,659.0,659.0,60000
2013-02-13,Zone C,Industrial,479.0,479.0,70000
2013-04-22,Zone A,Residential,197.0,197.0,50000
2013-05-21,Zone B,Commercial,202.0,202.0,60000
2013-06-23,Zone C,Industrial,199.0,199.0,70000
2013-07-22,Zone A,Residential,191.0,191.0,50000
2013-08-21,Zone B,Commercial,256.0,256.0,60000
2013-09-23,Zone C,Industrial,265.0,265.0,70000
2013-10-23,Zone A,Residential,280.0,280.0,50000
2013-11-25,Zone B,Commercial,291.0,291.0,60000
2013-12-22,Zone C,Industrial,239.0,239.0,70000
2014-01-23,Zone A,Residential,222.0,222.0,50000
2014-02-23,Zone B,Commercial,193.0,193.0,60000
2014-03-23,Zone C,Industrial,84.0,84.0,70000
2013-02-08,Zone A,Residential,0.0,0.0,50000
2013-03-14,Zone B,Commercial,1.0,1.0,60000
2013-04-28,Zone C,Industrial,1.0,1.0,70000
2013-05-29,Zone A,Residential,1.0,1.0,50000
2013-06-26,Zone B,Commercial,2.0,2.0,60000
2013-02-12,Zone C,Industrial,0.0,0.0,70000
2013-02-22,Zone A,Residential,2.0,2.0,50000
2013-04-28,Zone B,Commercial,4.0,4.0,60000
2012-12-19,Zone C,Industrial,23.0,23.0,70000
2013-03-14,Zone A,Residential,11.0,11.0,50000
2013-04-28,Zone B,Commercial,9.0,9.0,60000
2013-05-29,Zone C,Industrial,7.0,7.0,70000
2013-04-28,Zone A,Residential,1.0,1.0,50000
2013-07-29,Zone B,Commercial,0.0,0.0,60000
2013-08-28,Zone C,Industrial,0.0,0.0,70000
2013-09-23,Zone A,Residential,0.0,0.0,50000
2013-10-23,Zone B,Commercial,0.0,0.0,60000
2013-11-25,Zone C,Industrial,0.0,0.0,70000
2013-12-22,Zone A,Residential,0.0,0.0,50000
2014-01-23,Zone B,Commercial,0.0,0.0,60000
2014-02-23,Zone C,Industrial,0.0,0.0,70000
2014-03-23,Zone A,Residential,1.0,1.0,50000
2014-04-21,Zone B,Commercial,1.0,1.0,60000
2014-05-21,Zone C,Industrial,0.0,0.0,70000
2014-06-22,Zone A,Residential,0.0,0.0,50000
2014-07-22,Zone B,Commercial,0.0,0.0,60000
2014-08-21,Zone C,Industrial,0.0,0.0,70000
2014-09-22,Zone A,Residential,0.0,0.0,50000
2014-10-22,Zone B,Commercial,0.0,0.0,60000
2014-11-23,Zone C,Industrial,0.0,0.0,70000
2013-01-14,Zone A,Residential,1.0,1.0,50000
2013-03-23,Zone B,Commercial,0.0,0.0,60000
2013-05-04,Zone C,Industrial,0.0,0.0,70000
2013-06-06,Zone A,Residential,0.0,0.0,50000
2013-07-06,Zone B,Commercial,0.0,0.0,60000
2013-07-29,Zone C,Industrial,0.0,0.0,70000
2013-08-06,Zone A,Residential,0.0,0.0,50000
2013-08-28,Zone B,Commercial,0.0,0.0,60000
2013-09-03,Zone C,Industrial,0.0,0.0,70000
2013-09-23,Zone A,Residential,0.0,0.0,50000
2013-10-01,Zone B,Commercial,0.0,0.0,60000
2013-10-23,Zone C,Industrial,0.0,0.0,70000
2013-10-31,Zone A,Residential,0.0,0.0,50000
2013-11-25,Zone B,Commercial,0.0,0.0,60000
2013-11-30,Zone C,Industrial,0.0,0.0,70000
2013-12-22,Zone A,Residential,0.0,0.0,50000
2014-01-01,Zone B,Commercial,0.0,0.0,60000
2014-01-23,Zone C,Industrial,1.0,1.0,70000
2014-01-31,Zone A,Residential,0.0,0.0,50000
2014-02-26,Zone B,Commercial,12.0,12.0,60000
2014-03-01,Zone C,Industrial,0.0,0.0,70000
2014-03-23,Zone A,Residential,1.0,1.0,50000
2014-04-01,Zone B,Commercial,0.0,0.0,60000
2014-04-21,Zone C,Industrial,1.0,1.0,70000
2014-04-30,Zone A,Residential,0.0,0.0,50000
2014-05-21,Zone B,Commercial,0.0,0.0,60000
2014-05-30,Zone C,Industrial,0.0,0.0,70000
2014-06-22,Zone A,Residential,0.0,0.0,50000
2014-06-28,Zone B,Commercial,0.0,0.0,60000
2014-07-22,Zone C,Industrial,0.0,0.0,70000
2014-07-30,Zone A,Residential,0.0,0.0,50000
2012-11-14,Zone B,Commercial,12.0,12.0,60000
2013-02-13,Zone C,Industrial,8.0,8.0,70000
2013-03-23,Zone A,Residential,0.0,0.0,50000
2013-04-28,Zone B,Commercial,5.0,5.0,60000
2013-05-04,Zone C,Industrial,0.0,0.0,70000
2013-06-26,Zone A,Residential,5.0,5.0,50000
2013-07-06,Zone B,Commercial,0.0,0.0,60000
2013-07-29,Zone C,Industrial,2.0,2.0,70000
2013-08-06,Zone A,Residential,0.0,0.0,50000
2013-08-28,Zone B,Commercial,2.0,2.0,60000
2013-09-06,Zone C,Industrial,0.0,0.0,70000
2013-09-23,Zone A,Residential,4.0,4.0,50000
2013-10-01,Zone B,Commercial,0.0,0.0,60000
2013-10-23,Zone C,Industrial,3.0,3.0,70000
2013-10-31,Zone A,Residential,0.0,0.0,50000
2013-11-25,Zone B,Commercial,2.0,2.0,60000
2013-11-30,Zone C,Industrial,0.0,0.0,70000
2013-12-22,Zone A,Residential,2.0,2.0,50000
2014-01-01,Zone B,Commercial,0.0,0.0,60000
2014-01-23,Zone C,Industrial,3.0,3.0,70000
2014-01-31,Zone A,Residential,0.0,0.0,50000
2014-02-23,Zone B,Commercial,3.0,3.0,60000
2014-03-01,Zone C,Industrial,0.0,0.0,70000
2014-03-23,Zone A,Residential,3.0,3.0,50000
2014-04-01,Zone B,Commercial,0.0,0.0,60000
2014-04-21,Zone C,Industrial,4.0,4.0,70000
2014-04-30,Zone A,Residential,0.0,0.0,50000
2014-05-21,Zone B,Commercial,4.0,4.0,60000
2014-05-30,Zone C,Industrial,0.0,0.0,70000
2014-06-22,Zone A,Residential,5.0,5.0,50000
2014-06-28,Zone B,Commercial,0.0,0.0,60000
2014-07-22,Zone C,Industrial,2.0,2.0,70000
2014-07-30,Zone A,Residential,0.0,0.0,50000
2014-08-21,Zone B,Commercial,2.0,2.0,60000
2014-08-29,Zone C,Industrial,0.0,0.0,70000
2014-09-22,Zone A,Residential,3.0,3.0,50000
2014-09-30,Zone B,Commercial,0.0,0.0,60000
2014-10-22,Zone C,Industrial,3.0,3.0,70000
2014-10-30,Zone A,Residential,0.0,0.0,50000
2014-11-23,Zone B,Commercial,3.0,3.0,60000
2014-11-29,Zone C,Industrial,0.0,0.0,70000
2014-12-21,Zone A,Residential,2.0,2.0,50000
2014-12-30,Zone B,Commercial,0.0,0.0,60000
2015-01-22,Zone C,Industrial,2.0,2.0,70000
2015-01-30,Zone A,Residential,0.0,0.0,50000
2015-02-22,Zone B,Commercial,2.0,2.0,60000
2015-02-28,Zone C,Industrial,0.0,0.0,70000
2015-03-22,Zone A,Residential,3.0,3.0,50000
2015-03-31,Zone B,Commercial,0.0,0.0,60000
2015-04-21,Zone C,Industrial,2.0,2.0,70000
2015-04-28,Zone A,Residential,0.0,0.0,50000
2015-05-20,Zone B,Commercial,3.0,3.0,60000
2015-05-28,Zone C,Industrial,0.0,0.0,70000
2015-06-18,Zone A,Residential,4.0,4.0,50000
2015-06-27,Zone B,Commercial,0.0,0.0,60000
2015-07-22,Zone C,Industrial,3.0,3.0,70000
2015-07-29,Zone A,Residential,0.0,0.0,50000
2015-08-20,Zone B,Commercial,1.0,1.0,60000
2015-08-28,Zone C,Industrial,0.0,0.0,70000
2013-06-26,Zone A,Residential,1.0,1.0,50000
2013-07-29,Zone B,Commercial,1.0,1.0,60000
2013-08-28,Zone C,Industrial,0.0,0.0,70000
2013-09-23,Zone A,Residential,0.0,0.0,50000
2013-10-23,Zone B,Commercial,1.0,1.0,60000
2013-11-25,Zone C,Industrial,0.0,0.0,70000
2013-12-22,Zone A,Residential,0.0,0.0,50000
2014-01-23,Zone B,Commercial,0.0,0.0,60000
2014-02-23,Zone C,Industrial,0.0,0.0,70000
2014-03-23,Zone A,Residential,0.0,0.0,50000
2014-04-21,Zone B,Commercial,0.0,0.0,60000
2014-05-21,Zone C,Industrial,0.0,0.0,70000
2014-06-22,Zone A,Residential,0.0,0.0,50000
2014-07-22,Zone B,Commercial,1.0,1.0,60000
2014-08-21,Zone C,Industrial,0.0,0.0,70000
2014-09-22,Zone A,Residential,1.0,1.0,50000
2014-10-22,Zone B,Commercial,0.0,0.0,60000
2014-11-23,Zone C,Industrial,0.0,0.0,70000
2014-12-21,Zone A,Residential,0.0,0.0,50000
2015-01-22,Zone B,Commercial,0.0,0.0,60000
2015-02-22,Zone C,Industrial,0.0,0.0,70000
2015-03-22,Zone A,Residential,0.0,0.0,50000
2015-04-21,Zone B,Commercial,0.0,0.0,60000
2015-05-20,Zone C,Industrial,0.0,0.0,70000
2015-06-18,Zone A,Residential,0.0,0.0,50000
2015-07-22,Zone B,Commercial,1.0,1.0,60000
2015-08-20,Zone C,Industrial,0.0,0.0,70000
2012-11-14,Zone A,Residential,46.0,46.0,50000
2013-04-28,Zone B,Commercial,5.0,5.0,60000
2013-06-26,Zone C,Industrial,3.0,3.0,70000
2013-07-29,Zone A,Residential,2.0,2.0,50000
2013-08-28,Zone B,Commercial,1.0,1.0,60000
2013-09-23,Zone C,Industrial,2.0,2.0,70000
2013-10-23,Zone A,Residential,2.0,2.0,50000
2013-11-25,Zone B,Commercial,2.0,2.0,60000
2013-12-22,Zone C,Industrial,12.0,12.0,70000
2014-01-23,Zone A,Residential,6.0,6.0,50000
2014-02-23,Zone B,Commercial,16.0,16.0,60000
2014-03-23,Zone C,Industrial,46.0,46.0,70000
2014-04-21,Zone A,Residential,80.0,80.0,50000
2014-05-21,Zone B,Commercial,12.0,12.0,60000
2014-06-22,Zone C,Industrial,80.0,80.0,70000
2014-07-22,Zone A,Residential,64.0,64.0,50000
2014-08-21,Zone B,Commercial,77.0,77.0,60000
2014-09-22,Zone C,Industrial,106.0,106.0,70000
2014-10-22,Zone A,Residential,129.0,129.0,50000
2014-11-23,Zone B,Commercial,29.0,29.0,60000
2014-12-21,Zone C,Industrial,15.0,15.0,70000
2015-01-22,Zone A,Residential,9.0,9.0,50000
2015-02-22,Zone B,Commercial,3.0,3.0,60000
2015-03-22,Zone C,Industrial,9.0,9.0,70000
2015-04-21,Zone A,Residential,5.0,5.0,50000
2015-05-20,Zone B,Commercial,5.0,5.0,60000
2015-06-18,Zone C,Industrial,6.0,6.0,70000
2015-07-22,Zone A,Residential,5.0,5.0,50000
2015-08-20,Zone B,Commercial,19.0,19.0,60000
2015-09-21,Zone C,Industrial,10.0,10.0,70000
2015-10-21,Zone A,Residential,14.0,14.0,50000
2015-11-22,Zone B,Commercial,14.0,14.0,60000
2015-12-20,Zone C,Industrial,22.0,22.0,70000
2016-01-21,Zone A,Residential,18.0,18.0,50000
2016-02-18,Zone B,Commercial,20.0,20.0,60000
2016-03-17,Zone C,Industrial,25.0,25.0,70000
2016-04-19,Zone A,Residential,26.0,26.0,50000
2016-05-19,Zone B,Commercial,26.0,26.0,60000
2016-06-20,Zone C,Industrial,27.0,27.0,70000
2016-07-21,Zone A,Residential,24.0,24.0,50000
2016-08-18,Zone B,Commercial,30.0,30.0,60000
2016-09-20,Zone C,Industrial,47.0,47.0,70000
2016-10-23,Zone A,Residential,41.0,41.0,50000
2016-11-21,Zone B,Commercial,43.0,43.0,60000
2016-12-20,Zone C,Industrial,52.0,52.0,70000
2017-01-23,Zone A,Residential,45.0,45.0,50000
2017-02-21,Zone B,Commercial,47.0,47.0,60000
2017-03-22,Zone C,Industrial,49.0,49.0,70000
2017-04-20,Zone A,Residential,54.0,54.0,50000
2017-05-18,Zone B,Commercial,67.0,67.0,60000
2017-06-21,Zone C,Industrial,48.0,48.0,70000
2017-07-23,Zone A,Residential,47.0,47.0,50000
2017-08-21,Zone B,Commercial,51.0,51.0,60000
2017-09-21,Zone C,Industrial,32.0,32.0,70000
2017-10-22,Zone A,Residential,29.0,29.0,50000
2017-11-23,Zone B,Commercial,27.0,27.0,60000
2017-12-20,Zone C,Industrial,28.0,28.0,70000
2018-01-23,Zone A,Residential,72.0,72.0,50000
2018-02-21,Zone B,Commercial,115.0,115.0,60000
2018-03-22,Zone C,Industrial,130.0,130.0,70000
2018-04-22,Zone A,Residential,0.0,0.0,50000
2018-05-22,Zone B,Commercial,0.0,0.0,60000
2018-06-20,Zone C,Industrial,1.0,1.0,70000
2018-07-23,Zone A,Residential,8.0,8.0,50000
2018-08-23,Zone B,Commercial,99.0,99.0,60000
2018-09-24,Zone C,Industrial,183.0,183.0,70000
2018-10-24,Zone A,Residential,206.0,206.0,50000
2018-11-27,Zone B,Commercial,124.0,124.0,60000
2018-12-23,Zone C,Industrial,79.0,79.0,70000
2019-01-23,Zone A,Residential,68.0,68.0,50000
2019-02-21,Zone B,Commercial,95.0,95.0,60000
2019-03-24,Zone C,Industrial,92.0,92.0,70000
2019-04-22,Zone A,Residential,88.0,88.0,50000
2019-05-22,Zone B,Commercial,1.0,1.0,60000
2019-06-20,Zone C,Industrial,1.0,1.0,70000
2019-07-23,Zone A,Residential,2.0,2.0,50000
2019-08-22,Zone B,Commercial,1.0,1.0,60000
2012-10-19,Zone C,Industrial,0.0,0.0,70000
2013-04-07,Zone A,Residential,0.0,0.0,50000
2013-04-28,Zone B,Commercial,0.0,0.0,60000
2013-05-29,Zone C,Industrial,0.0,0.0,70000
2013-06-26,Zone A,Residential,0.0,0.0,50000
2013-07-29,Zone B,Commercial,0.0,0.0,60000
2013-08-28,Zone C,Industrial,0.0,0.0,70000
2013-09-23,Zone A,Residential,0.0,0.0,50000
2013-10-23,Zone B,Commercial,1.0,1.0,60000
2013-11-25,Zone C,Industrial,0.0,0.0,70000
2013-12-22,Zone A,Residential,0.0,0.0,50000
2014-01-23,Zone B,Commercial,0.0,0.0,60000
2014-02-23,Zone C,Industrial,0.0,0.0,70000
2014-03-23,Zone A,Residential,0.0,0.0,50000
2014-04-21,Zone B,Commercial,0.0,0.0,60000
2014-05-21,Zone C,Industrial,0.0,0.0,70000
2014-06-22,Zone A,Residential,0.0,0.0,50000
2014-07-22,Zone B,Commercial,0.0,0.0,60000
2014-08-21,Zone C,Industrial,1.0,1.0,70000
2014-09-22,Zone A,Residential,0.0,0.0,50000
2014-10-22,Zone B,Commercial,1.0,1.0,60000
2014-11-23,Zone C,Industrial,0.0,0.0,70000
2014-12-21,Zone A,Residential,0.0,0.0,50000
2015-01-22,Zone B,Commercial,0.0,0.0,60000
2015-02-22,Zone C,Industrial,0.0,0.0,70000
2015-03-22,Zone A,Residential,0.0,0.0,50000
2015-04-21,Zone B,Commercial,0.0,0.0,60000
2015-05-20,Zone C,Industrial,0.0,0.0,70000
2015-06-18,Zone A,Residential,19.0,19.0,50000
2015-07-22,Zone B,Commercial,0.0,0.0,60000
2015-08-20,Zone C,Industrial,0.0,0.0,70000
2013-01-14,Zone A,Residential,1.0,1.0,50000
2013-07-29,Zone B,Commercial,0.0,0.0,60000
2013-08-28,Zone C,Industrial,0.0,0.0,70000
2013-10-29,Zone A,Residential,0.0,0.0,50000
2014-01-29,Zone B,Commercial,20.0,20.0,60000
2014-02-06,Zone C,Industrial,0.0,0.0,70000
2014-02-26,Zone A,Residential,1.0,1.0,50000
2014-03-07,Zone B,Commercial,0.0,0.0,60000
2014-03-26,Zone C,Industrial,2.0,2.0,70000
2014-04-01,Zone A,Residential,0.0,0.0,50000
2014-04-24,Zone B,Commercial,2.0,2.0,60000
2014-04-30,Zone C,Industrial,0.0,0.0,70000
2014-05-24,Zone A,Residential,0.0,0.0,50000
2014-05-30,Zone B,Commercial,0.0,0.0,60000
2014-06-25,Zone C,Industrial,0.0,0.0,70000
2014-06-28,Zone A,Residential,0.0,0.0,50000
2014-07-22,Zone B,Commercial,0.0,0.0,60000
2014-07-30,Zone C,Industrial,0.0,0.0,70000
2012-12-13,Zone A,Residential,24.0,24.0,50000
2013-03-14,Zone B,Commercial,17.0,17.0,60000
2013-04-22,Zone C,Industrial,12.0,12.0,70000
2013-05-21,Zone A,Residential,43.0,43.0,50000
2013-06-23,Zone B,Commercial,53.0,53.0,60000
2013-07-22,Zone C,Industrial,47.0,47.0,70000
2013-08-21,Zone A,Residential,27.0,27.0,50000
2013-09-23,Zone B,Commercial,27.0,27.0,60000
2013-10-23,Zone C,Industrial,17.0,17.0,70000
2013-11-25,Zone A,Residential,8.0,8.0,50000
2013-12-22,Zone B,Commercial,12.0,12.0,60000
2014-01-23,Zone C,Industrial,5.0,5.0,70000
2014-02-23,Zone A,Residential,44.0,44.0,50000
2014-03-23,Zone B,Commercial,5.0,5.0,60000
2014-04-21,Zone C,Industrial,8.0,8.0,70000
2014-05-21,Zone A,Residential,14.0,14.0,50000
2014-06-22,Zone B,Commercial,23.0,23.0,60000
2014-07-22,Zone C,Industrial,17.0,17.0,70000
2014-08-21,Zone A,Residential,20.0,20.0,50000
2014-09-22,Zone B,Commercial,12.0,12.0,60000
2014-10-22,Zone C,Industrial,21.0,21.0,70000
2014-11-23,Zone A,Residential,27.0,27.0,50000
2014-12-21,Zone B,Commercial,9.0,9.0,60000
2015-01-22,Zone C,Industrial,30.0,30.0,70000
2015-02-22,Zone A,Residential,10.0,10.0,50000
2015-03-22,Zone B,Commercial,12.0,12.0,60000
2015-04-21,Zone C,Industrial,11.0,11.0,70000
2015-05-20,Zone A,Residential,9.0,9.0,50000
2015-06-18,Zone B,Commercial,18.0,18.0,60000
2015-07-22,Zone C,Industrial,44.0,44.0,70000
2015-08-20,Zone A,Residential,17.0,17.0,50000
2015-09-21,Zone B,Commercial,26.0,26.0,60000
2015-10-21,Zone C,Industrial,26.0,26.0,70000
2015-11-22,Zone A,Residential,12.0,12.0,50000
2015-12-20,Zone B,Commercial,28.0,28.0,60000
2016-01-21,Zone C,Industrial,10.0,10.0,70000
2016-02-18,Zone A,Residential,9.0,9.0,50000
2016-03-17,Zone B,Commercial,37.0,37.0,60000
2016-04-19,Zone C,Industrial,36.0,36.0,70000
2016-05-19,Zone A,Residential,32.0,32.0,50000
2016-06-20,Zone B,Commercial,43.0,43.0,60000
2016-07-21,Zone C,Industrial,22.0,22.0,70000
2016-08-18,Zone A,Residential,8.0,8.0,50000
2016-09-20,Zone B,Commercial,9.0,9.0,60000
2016-10-23,Zone C,Industrial,12.0,12.0,70000
2016-11-21,Zone A,Residential,14.0,14.0,50000
2016-12-20,Zone B,Commercial,15.0,15.0,60000
2017-01-23,Zone C,Industrial,70.0,70.0,70000
2017-02-21,Zone A,Residential,604.0,604.0,50000
2017-05-30,Zone B,Commercial,78.0,78.0,60000
2017-06-21,Zone C,Industrial,112.0,112.0,70000
2017-07-23,Zone A,Residential,113.0,113.0,50000
2017-08-21,Zone B,Commercial,168.0,168.0,60000
2017-09-21,Zone C,Industrial,11.0,11.0,70000
2017-10-22,Zone A,Residential,19.0,19.0,50000
2017-11-23,Zone B,Commercial,10.0,10.0,60000
2017-12-20,Zone C,Industrial,15.0,15.0,70000
2018-01-23,Zone A,Residential,12.0,12.0,50000
2018-02-21,Zone B,Commercial,7.0,7.0,60000
2018-03-22,Zone C,Industrial,8.0,8.0,70000
2018-04-22,Zone A,Residential,8.0,8.0,50000
2018-05-22,Zone B,Commercial,11.0,11.0,60000
2018-06-20,Zone C,Industrial,94.0,94.0,70000
2018-07-23,Zone A,Residential,68.0,68.0,50000
2018-08-23,Zone B,Commercial,173.0,173.0,60000
2018-09-24,Zone C,Industrial,163.0,163.0,70000
2018-10-23,Zone A,Residential,43.0,43.0,50000
2018-11-25,Zone B,Commercial,102.0,102.0,60000
2018-12-23,Zone C,Industrial,114.0,114.0,70000
2019-01-23,Zone A,Residential,36.0,36.0,50000
2019-02-21,Zone B,Commercial,8.0,8.0,60000
2019-03-24,Zone C,Industrial,78.0,78.0,70000
2019-04-22,Zone A,Residential,5.0,5.0,50000
2019-05-22,Zone B,Commercial,6.0,6.0,60000
2019-06-20,Zone C,Industrial,67.0,67.0,70000
2019-07-23,Zone A,Residential,54.0,54.0,50000
2019-08-22,Zone B,Commercial,7.0,7.0,60000
2013-01-14,Zone C,Industrial,1.0,1.0,70000
2013-03-23,Zone A,Residential,0.0,0.0,50000
2013-05-04,Zone B,Commercial,0.0,0.0,60000
2013-06-06,Zone C,Industrial,0.0,0.0,70000
2013-07-06,Zone A,Residential,0.0,0.0,50000
2013-07-27,Zone B,Commercial,0.0,0.0,60000
2013-08-06,Zone C,Industrial,0.0,0.0,70000
2013-08-26,Zone A,Residential,0.0,0.0,50000
2013-09-06,Zone B,Commercial,0.0,0.0,60000
2013-09-23,Zone C,Industrial,0.0,0.0,70000
2013-10-01,Zone A,Residential,0.0,0.0,50000
2013-10-23,Zone B,Commercial,0.0,0.0,60000
2013-10-31,Zone C,Industrial,0.0,0.0,70000
2013-11-25,Zone A,Residential,0.0,0.0,50000
2013-11-30,Zone B,Commercial,0.0,0.0,60000
2013-12-22,Zone C,Industrial,1.0,1.0,70000
2014-01-01,Zone A,Residential,0.0,0.0,50000
2014-01-23,Zone B,Commercial,1.0,1.0,60000
2014-01-31,Zone C,Industrial,0.0,0.0,70000
2014-02-23,Zone A,Residential,1.0,1.0,50000
2014-03-01,Zone B,Commercial,0.0,0.0,60000
2014-03-26,Zone C,Industrial,1.0,1.0,70000
2014-04-01,Zone A,Residential,0.0,0.0,50000
2014-04-24,Zone B,Commercial,1.0,1.0,60000
2014-04-30,Zone C,Industrial,0.0,0.0,70000
2014-05-24,Zone A,Residential,1.0,1.0,50000
2014-05-30,Zone B,Commercial,0.0,0.0,60000
2014-06-22,Zone C,Industrial,0.0,0.0,70000
2014-06-28,Zone A,Residential,0.0,0.0,50000
2014-07-22,Zone B,Commercial,0.0,0.0,60000
2014-07-30,Zone C,Industrial,0.0,0.0,70000
2013-10-23,Zone A,Residential,4.0,4.0,50000
2013-11-25,Zone B,Commercial,2.0,2.0,60000
2013-12-22,Zone C,Industrial,2.0,2.0,70000
2014-01-23,Zone A,Residential,2.0,2.0,50000
2014-02-23,Zone B,Commercial,3.0,3.0,60000
2014-03-23,Zone C,Industrial,3.0,3.0,70000
2014-04-21,Zone A,Residential,3.0,3.0,50000
2014-05-21,Zone B,Commercial,3.0,3.0,60000
2012-10-19,Zone C,Industrial,0.0,0.0,70000
2013-03-20,Zone A,Residential,0.0,0.0,50000
2013-04-28,Zone B,Commercial,0.0,0.0,60000
2013-05-29,Zone C,Industrial,0.0,0.0,70000
2013-06-26,Zone A,Residential,0.0,0.0,50000
2013-07-29,Zone B,Commercial,0.0,0.0,60000
2013-08-28,Zone C,Industrial,0.0,0.0,70000
2013-09-23,Zone A,Residential,0.0,0.0,50000
2013-10-23,Zone B,Commercial,0.0,0.0,60000
2013-11-25,Zone C,Industrial,1.0,1.0,70000
2013-12-22,Zone A,Residential,0.0,0.0,50000
2014-01-23,Zone B,Commercial,1.0,1.0,60000
2014-02-23,Zone C,Industrial,0.0,0.0,70000
2014-03-23,Zone A,Residential,0.0,0.0,50000
2014-04-21,Zone B,Commercial,0.0,0.0,60000
2014-05-21,Zone C,Industrial,0.0,0.0,70000
2014-06-20,Zone A,Residential,1.0,1.0,50000
2014-07-24,Zone B,Commercial,1.0,1.0,60000
2014-08-23,Zone C,Industrial,1.0,1.0,70000
2014-09-24,Zone A,Residential,1.0,1.0,50000
2014-10-24,Zone B,Commercial,1.0,1.0,60000
2014-11-23,Zone C,Industrial,1.0,1.0,70000
2014-12-24,Zone A,Residential,1.0,1.0,50000
2015-01-24,Zone B,Commercial,1.0,1.0,60000
2015-02-22,Zone C,Industrial,1.0,1.0,70000
2015-03-25,Zone A,Residential,1.0,1.0,50000
2015-04-23,Zone B,Commercial,1.0,1.0,60000
2015-05-23,Zone C,Industrial,1.0,1.0,70000
2015-06-21,Zone A,Residential,1.0,1.0,50000
2015-07-24,Zone B,Commercial,1.0,1.0,60000
2015-08-22,Zone C,Industrial,1.0,1.0,70000
2015-09-23,Zone A,Residential,1.0,1.0,50000
2015-10-23,Zone B,Commercial,1.0,1.0,60000
2016-06-30,Zone C,Industrial,0.0,0.0,70000
2016-08-04,Zone A,Residential,0.0,0.0,50000
2016-08-18,Zone B,Commercial,2.0,2.0,60000
2016-09-20,Zone C,Industrial,1.0,1.0,70000
2016-10-23,Zone A,Residential,1.0,1.0,50000
2016-11-21,Zone B,Commercial,0.0,0.0,60000
2016-12-20,Zone C,Industrial,2.0,2.0,70000
2017-01-23,Zone A,Residential,7.0,7.0,50000
2017-02-21,Zone B,Commercial,1.0,1.0,60000
2017-03-22,Zone C,Industrial,1.0,1.0,70000
2017-04-20,Zone A,Residential,0.0,0.0,50000
2017-05-18,Zone B,Commercial,2.0,2.0,60000
2017-06-21,Zone C,Industrial,0.0,0.0,70000
2017-07-23,Zone A,Residential,1.0,1.0,50000
2017-08-21,Zone B,Commercial,1.0,1.0,60000
2017-09-21,Zone C,Industrial,2.0,2.0,70000
2017-10-22,Zone A,Residential,1.0,1.0,50000
2017-11-23,Zone B,Commercial,1.0,1.0,60000
2017-12-20,Zone C,Industrial,1.0,1.0,70000
2018-01-23,Zone A,Residential,1.0,1.0,50000
2018-02-21,Zone B,Commercial,1.0,1.0,60000
2018-03-22,Zone C,Industrial,1.0,1.0,70000
2018-04-22,Zone A,Residential,1.0,1.0,50000
2018-05-22,Zone B,Commercial,0.0,0.0,60000
2018-06-20,Zone C,Industrial,1.0,1.0,70000
2018-07-23,Zone A,Residential,3.0,3.0,50000
2018-08-23,Zone B,Commercial,1.0,1.0,60000
2018-09-24,Zone C,Industrial,1.0,1.0,70000
2018-10-23,Zone A,Residential,1.0,1.0,50000
2018-11-25,Zone B,Commercial,3.0,3.0,60000
2018-12-23,Zone C,Industrial,0.0,0.0,70000
