Date,Zone,Area_Type,Water_Supplied,Water_Consumed,Population
2024-05-18,Zone C,Industrial,575.35,554.96,70000
2024-05-19,Zone A,Residential,611.44,599.88,50000
2024-05-19,Zone B,Commercial,598.27,561.59,60000
2024-05-19,Zone C,Industrial,652.0,606.47,70000
2024-05-20,Zone A,Residential,608.35,585.34,50000
2024-05-20,Zone B,Commercial,618.04,598.08,60000
2024-05-20,Zone C,Industrial,630.77,597.7,70000
2024-05-21,Zone A,Residential,649.16,604.84,50000
2024-05-21,Zone B,Commercial,651.85,601.95,60000
2024-05-21,Zone C,Industrial,580.26,569.37,70000
2024-05-22,Zone A,Residential,607.39,582.97,50000
2024-05-22,Zone B,Commercial,617.04,594.53,60000
2024-05-22,Zone C,Industrial,652.66,616.48,70000
2024-05-23,Zone A,Residential,638.79,598.3,50000
2024-05-23,Zone B,Commercial,624.0,612.44,60000
2024-05-23,Zone C,Industrial,626.13,593.6,70000
2024-05-24,Zone A,Residential,640.53,605.54,50000
2024-05-24,Zone B,Commercial,621.95,588.71,60000
2024-05-24,Zone C,Industrial,654.25,604.62,70000
2024-05-25,Zone A,Residential,612.72,574.43,50000
2024-05-25,Zone B,Commercial,638.29,612.72,60000
2024-05-25,Zone C,Industrial,638.58,591.45,70000
2024-05-26,Zone A,Residential,598.25,551.08,50000
2024-05-26,Zone B,Commercial,604.89,586.42,60000
2024-05-26,Zone C,Industrial,586.89,537.07,70000
2024-05-27,Zone A,Residential,622.82,589.09,50000
2024-05-27,Zone B,Commercial,606.42,594.28,60000
2024-05-27,Zone C,Industrial,652.76,615.66,70000
2024-05-28,Zone A,Residential,588.81,563.88,50000
2024-05-28,Zone B,Commercial,651.13,613.25,60000
2024-05-28,Zone C,Industrial,610.02,574.07,70000
2024-05-29,Zone A,Residential,591.93,556.49,50000
2024-05-29,Zone B,Commercial,595.6,561.63,60000
2024-05-29,Zone C,Industrial,610.8,582.6,70000
2024-05-30,Zone A,Residential,587.73,551.02,50000
2024-05-30,Zone B,Commercial,572.68,561.91,60000
2024-05-30,Zone C,Industrial,616.63,575.46,70000
2024-05-31,Zone A,Residential,640.45,596.93,50000
2024-05-31,Zone B,Commercial,625.04,582.92,60000
2024-05-31,Zone C,Industrial,596.25,566.71,70000
2024-06-01,Zone A,Residential,600.27,574.2,50000
2024-06-01,Zone B,Commercial,588.94,567.86,60000
2024-06-01,Zone C,Industrial,586.87,540.02,70000
2024-06-02,Zone A,Residential,619.52,595.32,50000
2024-06-02,Zone B,Commercial,603.75,591.67,60000
2024-06-02,Zone C,Industrial,572.11,558.73,70000
2024-06-03,Zone A,Residential,582.62,548.34,50000
2024-06-03,Zone B,Commercial,579.28,534.76,60000
2024-06-03,Zone C,Industrial,615.27,569.83,70000
2024-06-04,Zone A,Residential,588.6,567.14,50000
2024-06-04,Zone B,Commercial,580.57,538.47,60000
2024-06-04,Zone C,Industrial,608.55,559.62,70000
2024-06-05,Zone A,Residential,596.76,568.16,50000
2024-06-05,Zone B,Commercial,590.44,541.43,60000
2024-06-05,Zone C,Industrial,590.5,547.83,70000
2024-06-06,Zone A,Residential,557.72,544.88,50000
2024-06-06,Zone B,Commercial,552.49,534.06,60000
2024-06-06,Zone C,Industrial,566.2,545.46,70000
2024-06-07,Zone A,Residential,529.35,515.32,50000
2024-06-07,Zone B,Commercial,590.09,541.16,60000
2024-06-07,Zone C,Industrial,581.83,541.46,70000
2024-06-08,Zone A,Residential,563.55,542.41,50000
2024-06-08,Zone B,Commercial,595.17,553.24,60000
2024-06-08,Zone C,Industrial,538.88,519.58,70000
2024-06-09,Zone A,Residential,535.44,520.25,50000
2024-06-09,Zone B,Commercial,562.65,525.69,60000
2024-06-09,Zone C,Industrial,527.67,515.17,70000
2024-06-10,Zone A,Residential,566.41,550.53,50000
2024-06-10,Zone B,Commercial,551.19,527.48,60000
2024-06-10,Zone C,Industrial,560.1,538.0,70000
2024-06-11,Zone A,Residential,551.84,519.31,50000
2024-06-11,Zone B,Commercial,562.31,529.08,60000
2024-06-11,Zone C,Industrial,572.52,542.3,70000
2024-06-12,Zone A,Residential,561.98,541.04,50000
2024-06-12,Zone B,Commercial,543.47,513.96,60000
2024-06-12,Zone C,Industrial,554.69,532.43,70000
2024-06-13,Zone A,Residential,558.17,515.28,50000
2024-06-13,Zone B,Commercial,557.94,529.61,60000
2024-06-13,Zone C,Industrial,558.23,519.23,70000
2024-06-14,Zone A,Residential,607.72,566.64,50000
2024-06-14,Zone B,Commercial,590.76,546.27,60000
2024-06-14,Zone C,Industrial,581.47,537.86,70000
2024-06-15,Zone A,Residential,539.21,489.63,50000
2024-06-15,Zone B,Commercial,540.41,522.61,60000
2024-06-15,Zone C,Industrial,574.66,545.09,70000
2024-06-16,Zone A,Residential,554.83,525.5,50000
2024-06-16,Zone B,Commercial,604.16,560.63,60000
2024-06-16,Zone C,Industrial,571.85,545.58,70000
2024-06-17,Zone A,Residential,540.89,517.76,50000
2024-06-17,Zone B,Commercial,571.39,556.35,60000
2024-06-17,Zone C,Industrial,537.47,519.61,70000
2024-06-18,Zone A,Residential,591.48,561.9,50000
2024-06-18,Zone B,Commercial,592.13,556.34,60000
2024-06-18,Zone C,Industrial,554.62,529.73,70000
2024-06-19,Zone A,Residential,528.87,492.4,50000
2024-06-19,Zone B,Commercial,544.48,527.07,60000
2024-06-19,Zone C,Industrial,521.93,500.79,70000
2024-06-20,Zone A,Residential,552.72,509.69,50000
2024-06-20,Zone B,Commercial,532.5,511.07,60000
2024-06-20,Zone C,Industrial,524.73,499.75,70000
2024-06-21,Zone A,Residential,567.49,525.58,50000
2024-06-21,Zone B,Commercial,539.08,506.81,60000
2024-06-21,Zone C,Industrial,560.36,516.56,70000
2024-06-22,Zone A,Residential,546.99,510.08,50000
2024-06-22,Zone B,Commercial,549.2,530.38,60000
2024-06-22,Zone C,Industrial,548.86,528.87,70000
2024-06-23,Zone A,Residential,534.82,514.29,50000
2024-06-23,Zone B,Commercial,571.15,531.14,60000
2024-06-23,Zone C,Industrial,561.11,545.03,70000
2024-06-24,Zone A,Residential,492.42,478.67,50000
2024-06-24,Zone B,Commercial,538.16,508.72,60000
2024-06-24,Zone C,Industrial,521.21,501.68,70000
2024-06-25,Zone A,Residential,553.58,507.24,50000
2024-06-25,Zone B,Commercial,516.25,475.83,60000
2024-06-25,Zone C,Industrial,494.36,478.18,70000
2024-06-26,Zone A,Residential,499.93,466.05,50000
2024-06-26,Zone B,Commercial,560.99,511.01,60000
2024-06-26,Zone C,Industrial,553.58,510.48,70000
2024-06-27,Zone A,Residential,566.22,549.4,50000
2024-06-27,Zone B,Commercial,559.06,524.45,60000
2024-06-27,Zone C,Industrial,525.44,479.02,70000
2024-06-28,Zone A,Residential,544.65,532.64,50000
2024-06-28,Zone B,Commercial,612.4,601.0,60000
2024-06-28,Zone C,Industrial,524.36,480.8,70000
2024-06-29,Zone A,Residential,574.47,558.04,50000
2024-06-29,Zone B,Commercial,542.14,522.64,60000
2024-06-29,Zone C,Industrial,527.05,515.06,70000
2024-06-30,Zone A,Residential,547.77,513.44,50000
2024-06-30,Zone B,Commercial,552.67,531.42,60000
2024-06-30,Zone C,Industrial,558.57,516.51,70000
2024-07-01,Zone A,Residential,529.42,503.73,50000
2024-07-01,Zone B,Commercial,556.54,515.63,60000
2024-07-01,Zone C,Industrial,552.98,533.5,70000
2024-07-02,Zone A,Residential,588.92,541.76,50000
2024-07-02,Zone B,Commercial,590.51,565.02,60000
2024-07-02,Zone C,Industrial,571.02,530.01,70000
2024-07-03,Zone A,Residential,575.25,555.88,50000
2024-07-03,Zone B,Commercial,574.53,526.07,60000
2024-07-03,Zone C,Industrial,565.39,528.68,70000
2024-07-04,Zone A,Residential,564.21,529.75,50000
2024-07-04,Zone B,Commercial,573.51,536.37,60000
2024-07-04,Zone C,Industrial,597.34,549.46,70000
2024-07-05,Zone A,Residential,570.66,525.26,50000
2024-07-05,Zone B,Commercial,537.86,516.59,60000
2024-07-05,Zone C,Industrial,602.02,553.48,70000
2024-07-06,Zone A,Residential,603.99,554.38,50000
2024-07-06,Zone B,Commercial,588.79,566.31,60000
2024-07-06,Zone C,Industrial,552.49,524.78,70000
2024-07-07,Zone A,Residential,555.37,534.93,50000
2024-07-07,Zone B,Commercial,606.87,559.45,60000
2024-07-07,Zone C,Industrial,547.62,530.19,70000
2024-07-08,Zone A,Residential,567.63,555.15,50000
2024-07-08,Zone B,Commercial,552.23,538.54,60000
2024-07-08,Zone C,Industrial,564.85,548.83,70000
2024-07-09,Zone A,Residential,571.09,522.37,50000
2024-07-09,Zone B,Commercial,566.89,547.03,60000
2024-07-09,Zone C,Industrial,514.34,485.5,70000
2024-07-10,Zone A,Residential,612.72,572.56,50000
2024-07-10,Zone B,Commercial,597.11,563.99,60000
2024-07-10,Zone C,Industrial,555.56,529.47,70000
2024-07-11,Zone A,Residential,632.03,586.64,50000
2024-07-11,Zone B,Commercial,595.27,574.41,60000
2024-07-11,Zone C,Industrial,547.19,529.57,70000
2024-07-12,Zone A,Residential,571.69,544.49,50000
2024-07-12,Zone B,Commercial,577.17,533.94,60000
2024-07-12,Zone C,Industrial,593.38,562.12,70000
2024-07-13,Zone A,Residential,568.66,547.14,50000
2024-07-13,Zone B,Commercial,554.14,520.3,60000
2024-07-13,Zone C,Industrial,584.53,557.17,70000
2024-07-14,Zone A,Residential,604.1,580.34,50000
2024-07-14,Zone B,Commercial,603.55,564.23,60000
2024-07-14,Zone C,Industrial,615.83,572.99,70000
2024-07-15,Zone A,Residential,602.43,569.76,50000
2024-07-15,Zone B,Commercial,606.4,580.42,60000
2024-07-15,Zone C,Industrial,594.61,571.54,70000
2024-07-16,Zone A,Residential,600.1,567.03,50000
2024-07-16,Zone B,Commercial,599.91,571.35,60000
2024-07-16,Zone C,Industrial,611.11,599.81,70000
2024-07-17,Zone A,Residential,621.64,585.29,50000
2024-07-17,Zone B,Commercial,571.11,554.21,60000
2024-07-17,Zone C,Industrial,607.52,574.8,70000
2024-07-18,Zone A,Residential,626.49,583.74,50000
2024-07-18,Zone B,Commercial,623.29,573.95,60000
2024-07-18,Zone C,Industrial,550.91,538.9,70000
2024-07-19,Zone A,Residential,575.78,563.67,50000
2024-07-19,Zone B,Commercial,591.67,572.61,60000
2024-07-19,Zone C,Industrial,653.19,618.63,70000
2024-07-20,Zone A,Residential,618.8,594.43,50000
2024-07-20,Zone B,Commercial,596.71,553.76,60000
2024-07-20,Zone C,Industrial,606.87,582.84,70000
2024-07-21,Zone A,Residential,639.55,615.05,50000
2024-07-21,Zone B,Commercial,595.23,576.86,60000
2024-07-21,Zone C,Industrial,622.69,609.3,70000
2024-07-22,Zone A,Residential,605.59,561.95,50000
2024-07-22,Zone B,Commercial,554.55,535.7,60000
2024-07-22,Zone C,Industrial,659.29,616.34,70000
2024-07-23,Zone A,Residential,612.23,586.84,50000
2024-07-23,Zone B,Commercial,606.01,558.71,60000
2024-07-23,Zone C,Industrial,603.08,588.33,70000
2024-07-24,Zone A,Residential,634.89,603.63,50000
2024-07-24,Zone B,Commercial,620.11,608.8,60000
2024-07-24,Zone C,Industrial,566.5,550.05,70000
2024-07-25,Zone A,Residential,626.56,590.3,50000
2024-07-25,Zone B,Commercial,643.24,604.65,60000
2024-07-25,Zone C,Industrial,625.14,612.4,70000
2024-07-26,Zone A,Residential,622.29,587.78,50000
2024-07-26,Zone B,Commercial,650.44,602.9,60000
2024-07-26,Zone C,Industrial,619.49,595.3,70000
2024-07-27,Zone A,Residential,647.02,614.99,50000
2024-07-27,Zone B,Commercial,676.28,633.69,60000
2024-07-27,Zone C,Industrial,638.26,603.79,70000
2024-07-28,Zone A,Residential,600.68,586.45,50000
2024-07-28,Zone B,Commercial,623.89,599.69,60000
2024-07-28,Zone C,Industrial,684.9,648.58,70000
2024-07-29,Zone A,Residential,612.8,599.99,50000
2024-07-29,Zone B,Commercial,609.36,593.08,60000
2024-07-29,Zone C,Industrial,652.31,609.21,70000
2024-07-30,Zone A,Residential,635.11,618.38,50000
2024-07-30,Zone B,Commercial,654.83,609.66,60000
2024-07-30,Zone C,Industrial,620.05,589.96,70000
2024-07-31,Zone A,Residential,668.91,629.65,50000
2024-07-31,Zone B,Commercial,662.92,627.72,60000
2024-07-31,Zone C,Industrial,663.2,637.07,70000
2024-08-01,Zone A,Residential,667.18,630.09,50000
2024-08-01,Zone B,Commercial,685.81,658.68,60000
2024-08-01,Zone C,Industrial,657.4,641.54,70000
2024-08-02,Zone A,Residential,683.07,639.75,50000
2024-08-02,Zone B,Commercial,679.96,652.7,60000
2024-08-02,Zone C,Industrial,656.66,631.5,70000
2024-08-03,Zone A,Residential,671.23,627.46,50000
2024-08-03,Zone B,Commercial,666.74,637.38,60000
2024-08-03,Zone C,Industrial,625.07,592.15,70000
2024-08-04,Zone A,Residential,659.35,636.34,50000
2024-08-04,Zone B,Commercial,670.72,631.58,60000
2024-08-04,Zone C,Industrial,665.7,641.87,70000
2024-08-05,Zone A,Residential,704.29,656.41,50000
2024-08-05,Zone B,Commercial,673.26,647.25,60000
2024-08-05,Zone C,Industrial,671.06,621.44,70000
2024-08-06,Zone A,Residential,665.63,654.6,50000
2024-08-06,Zone B,Commercial,708.0,670.48,60000
2024-08-06,Zone C,Industrial,673.72,658.9,70000
2024-08-07,Zone A,Residential,635.62,613.33,50000
2024-08-07,Zone B,Commercial,682.5,650.64,60000
2024-08-07,Zone C,Industrial,632.8,615.96,70000
2024-08-08,Zone A,Residential,661.75,635.03,50000
2024-08-08,Zone B,Commercial,661.83,648.47,60000
2024-08-08,Zone C,Industrial,671.44,645.72,70000
2024-08-09,Zone A,Residential,679.47,662.95,50000
2024-08-09,Zone B,Commercial,694.43,675.08,60000
2024-08-09,Zone C,Industrial,698.85,651.8,70000
2024-08-10,Zone A,Residential,662.66,635.87,50000
2024-08-10,Zone B,Commercial,615.99,604.85,60000
2024-08-10,Zone C,Industrial,702.73,669.4,70000
2024-08-11,Zone A,Residential,675.63,642.09,50000
2024-08-11,Zone B,Commercial,669.03,643.13,60000
2024-08-11,Zone C,Industrial,665.71,644.7,70000
2024-08-12,Zone A,Residential,691.74,653.36,50000
2024-08-12,Zone B,Commercial,678.96,653.97,60000
2024-08-12,Zone C,Industrial,671.14,639.15,70000
2024-08-13,Zone A,Residential,686.21,642.92,50000
2024-08-13,Zone B,Commercial,675.07,632.84,60000
2024-08-13,Zone C,Industrial,673.44,630.75,70000
2024-08-14,Zone A,Residential,678.05,630.83,50000
2024-08-14,Zone B,Commercial,666.36,642.86,60000
2024-08-14,Zone C,Industrial,671.97,627.14,70000
2024-08-15,Zone A,Residential,610.27,586.9,50000
2024-08-15,Zone B,Commercial,663.32,637.54,60000
2024-08-15,Zone C,Industrial,653.17,620.29,70000
2024-08-16,Zone A,Residential,689.18,646.96,50000
2024-08-16,Zone B,Commercial,648.62,632.65,60000
2024-08-16,Zone C,Industrial,674.62,653.89,70000
2024-08-17,Zone A,Residential,658.4,621.21,50000
2024-08-17,Zone B,Commercial,621.53,609.26,60000
2024-08-17,Zone C,Industrial,680.25,642.37,70000
2024-08-18,Zone A,Residential,653.03,635.3,50000
2024-08-18,Zone B,Commercial,662.72,617.27,60000
2024-08-18,Zone C,Industrial,704.96,659.14,70000
2024-08-19,Zone A,Residential,649.13,622.68,50000
2024-08-19,Zone B,Commercial,647.3,627.68,60000
2024-08-19,Zone C,Industrial,699.16,662.23,70000
2024-08-20,Zone A,Residential,694.92,651.95,50000
2024-08-20,Zone B,Commercial,659.08,619.56,60000
2024-08-20,Zone C,Industrial,659.44,635.02,70000
2024-08-21,Zone A,Residential,629.67,616.42,50000
2024-08-21,Zone B,Commercial,707.94,658.23,60000
2024-08-21,Zone C,Industrial,702.86,658.22,70000
2024-08-22,Zone A,Residential,697.06,675.49,50000
2024-08-22,Zone B,Commercial,710.98,684.53,60000
2024-08-22,Zone C,Industrial,653.64,626.54,70000
